,movieid,title,year,romance,sci-fi,animation,film-noir,musical,adventure,thriller,horror,documentary,fantasy,mystery,children,comedy,crime,western,imax,war,drama,action,pc1,pc2,tsne_1,tsne_2,cluster_no
6107,42723,Hostel,2005.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03219442656654222,0.33251185268022115,-71.4553,-15.81488,14
6108,42725,Grandma's Boy,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
6109,42728,Tristan & Isolde,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,43.441147,8.38979,9
6110,42730,Glory Road,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6111,42732,Last Holiday,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
6112,42734,Hoodwinked!,2005.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.948751220440069,-0.0035339020936529042,-56.183186,-8.204036,18
6113,42738,Underworld: Evolution,2006.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.018839090763492796,0.8622137938870665,19.04567,70.5746,30
6114,42740,Looking for Comedy in the Muslim World,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
6115,42761,Casper Meets Wendy,1998.0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.9900509636565106,0.24945506079873067,13.575836,30.39449,23
6116,42943,Revolution,1985.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.5236037090112464,-0.18786015202941767,30.408064,26.679192,15
6117,42946,Project A ('A' gai waak),1983.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6851196322825207,0.33086398592007055,-58.48505,3.943574,24
6118,43289,"Bird People in China, The (Chûgoku no chôjin)",1998.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.27501423183434387,-0.3672058733828778,17.485838,28.28748,19
6119,43333,Water,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,44.89118,8.886456,9
6120,43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage),2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.589490619057275,-0.42945187641568844,-3.6753764,-74.42638,10
6121,43396,"World's Fastest Indian, The",2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6122,43419,Bandidas,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.5513631783781445,0.427268821693834,-2.9940908,21.598808,21
6123,43460,Tristram Shandy: A Cock and Bull Story,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-4.0826907,-38.687366,2
6124,43549,Helter Skelter,2004.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,-0.7765284349371843,0.3028820589030773,-74.62715,44.395573,7
6125,43556,Annapolis,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6126,43558,Big Momma's House 2,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.5523779207107034,0.4214917823027191,-8.575024,20.7973,21
6127,43560,Nanny McPhee,2005.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.9241640536104819,0.007863336412459876,-35.041603,1.28844,29
6128,43677,"Tuskegee Airmen, The",1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.589490619057275,-0.42945187641568844,-4.171177,-73.775764,10
6129,43679,Final Destination 3,2006.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.3387983003029489,0.7409682461377668,-53.971333,-22.150427,11
6130,43684,Something New,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22107441549622756,-1.0044258371567747,17.797817,-48.693527,6
6131,43708,Block Party (a.k.a. Dave Chappelle's Block Party),2005.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.7706816291797948,-0.09672392760860968,-78.54027,-39.36121,3
6132,43744,Imagine Me & You,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22107441549622756,-1.0044258371567747,15.049714,-44.886864,6
6133,43836,"Pink Panther, The",2006.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6893795558369831,0.21338152844356573,7.5540233,18.59334,21
6134,43869,Curious George,2006.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0146381304860974,0.2380578222926181,5.2856116,23.889446,23
6135,43871,Firewall,2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.9699922815946161,0.03680799764601803,-67.435776,18.84842,22
6136,43904,When a Stranger Calls,2006.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.2610354925731774,0.6872235572310905,8.06864,-59.081337,11
6137,43908,London,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6138,43912,Freedomland,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.6767623624548965,-0.3179037069048513,-18.34306,-59.651417,17
6139,43914,Winter Passing,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6140,43917,Eight Below,2006.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.47954198293218764,-0.03286607708200937,-4.89739,37.864677,15
6141,43919,Date Movie,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-34.697666,-27.615234,16
6142,43921,Running Scared,2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.4362405818232093,1.0564695442966585,-12.017069,61.3275,8
6143,43928,Ultraviolet,2006.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.25691688270528124,1.2782399369657178,-29.000246,54.80863,13
6144,43930,Just My Luck,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-30.43846,-28.31217,16
6145,43932,Pulse,2006.0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,-0.9681974626887474,0.9331088450296823,-37.0121,49.130795,13
6146,43936,16 Blocks,2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.36512585674295817,0.6067675660512342,54.137135,-9.761106,8
6147,44004,Failure to Launch,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-34.697666,-27.615234,16
6148,44020,Ultimate Avengers,2006.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.17107051023453415,0.9588323596851285,-19.714525,47.527122,28
6149,44022,Ice Age 2: The Meltdown,2006.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0146381304860974,0.2380578222926181,5.2863913,23.885532,23
6150,44189,Ask the Dust,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,39.877193,9.98679,9
6151,44191,V for Vendetta,2006.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-0.31334665300985454,1.2347638760380137,-30.65362,55.652405,13
6152,44193,She's the Man,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-30.43846,-28.31217,16
6153,44195,Thank You for Smoking,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-4.0826907,-38.687366,2
6154,44197,Find Me Guilty,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.01862622093929644,-0.5981697643479216,-20.582392,17.606483,21
6155,44199,Inside Man,2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.9699922815946161,0.03680799764601803,-67.435776,18.84842,22
6156,44204,Tsotsi,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.6767623624548965,-0.3179037069048513,-18.34306,-59.651417,17
6157,44225,Aquamarine,2006.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.9241640536104819,0.007863336412459876,-35.041523,1.2885349,29
6158,44238,Leprechaun 2,1994.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.7853423992379368,0.13224575819857232,-45.6496,3.4914563,29
6159,44241,Leprechaun 3,1995.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.7853423992379368,0.13224575819857232,-45.649616,3.4914227,29
6160,44243,Leprechaun 4: In Space,1997.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.7741649975068458,0.36464398428885925,-47.039646,42.133213,29
6161,44301,Lights in the Dusk (Laitakaupungin valot),2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.6767623624548965,-0.3179037069048513,-16.251232,-59.854763,17
6162,44397,"Hills Have Eyes, The",2006.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.8659019174248355,0.11726398882587377,-53.18136,29.670214,12
6163,44399,"Shaggy Dog, The",2006.0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.9900509636565106,0.24945506079873067,13.57591,30.394348,23
6164,44511,Unknown White Male,2005.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,44.551685,-26.410711,25
6165,44555,"Lives of Others, The (Das leben der Anderen)",2006.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.7675440870376846,-0.36944807516283534,-33.367413,23.550138,32
6166,44597,Youth of the Beast (Yaju no seishun),1963.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.22077347041326106,0.7555025286524657,-4.267071,82.39825,7
6167,44613,Take the Lead,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6168,44633,"Devil and Daniel Johnston, The",2005.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,42.47193,-28.339455,25
6169,44657,Mouchette,1967.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6170,44665,Lucky Number Slevin,2006.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.7545251701846678,-0.26415901799817465,-25.599863,-63.981182,17
6171,44694,Volver,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-4.0826907,-38.687366,2
6172,44709,Akeelah and the Bee,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6173,44719,Brainstorm,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6174,44731,Stay Alive,2006.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.27221289430426826,0.9196217833213767,-58.248714,41.551727,11
6175,44759,Basic Instinct 2,2006.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1.0477550893243877,0.09055268655269443,-53.631798,19.291145,22
6176,44761,Brick,2005.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.7684558065569722,-0.26155537458429307,-25.596176,-63.982468,17
6177,44773,"Dead Hate the Living!, The",2000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7275830099607352,0.052245795237151026,-43.93412,-2.9457994,3
6178,44777,Evil Aliens,2005.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.716405608229644,0.2846440213274381,-47.18712,42.94273,14
6179,44788,This Film Is Not Yet Rated,2006.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,42.47193,-28.339455,25
6180,44828,Slither,2006.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.716405608229644,0.2846440213274381,-47.18712,42.94273,14
6181,44840,"Benchwarmers, The",2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
6182,44849,Renaissance,2006.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.2462603522479978,1.269446341873487,-32.366013,55.868664,13
6183,44851,Go for Zucker! (Alles auf Zucker!),2004.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
6184,44864,Friends with Money,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22107441549622756,-1.0044258371567747,15.049714,-44.886864,6
6185,44889,Reefer Madness: The Movie Musical,2005.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.18281959117781268,-0.7130528669393779,4.194705,-40.745678,2
6186,44929,Candy,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,45.306526,7.1921453,9
6187,44931,Secrets of a Soul (Geheimnisse einer Seele),1926.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6188,44937,"Child, The (L'enfant)",2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.6767623624548965,-0.3179037069048513,-19.053595,-58.173645,17
6189,44943,9/11,2002.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,42.47193,-28.339455,25
6190,44972,Scary Movie 4,2006.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7275830099607352,0.052245795237151026,-43.77721,-1.969868,3
6191,44974,Hard Candy,2005.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-26.315773,67.153244,12
6192,45028,"Prairie Home Companion, A",2006.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.18281959117781268,-0.7130528669393779,4.194706,-40.745518,2
6193,45062,"Sentinel, The",2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.9699922815946161,0.03680799764601803,-67.44059,19.296492,22
6194,45074,"Wild, The",2006.0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1.072397519763299,0.3180577852540393,12.043915,31.898724,23
6195,45081,Silent Hill,2006.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.2032761032959758,0.7672235201925118,-56.99191,-19.798712,11
6196,45106,American Dreamz,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-4.0826907,-38.687366,2
6197,45175,Kinky Boots,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-4.0826907,-38.687366,2
6198,45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong)",2005.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.25914800157098355,0.7762034868535882,-10.006963,27.475016,8
6199,45186,Mission: Impossible III,2006.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.2376119602053633,1.2074334723002806,-1.77598,47.74384,27
6200,45208,RV,2006.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.9322915743793088,0.16945509783730944,20.667383,13.364491,23
6201,45210,United 93,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.6767623624548965,-0.3179037069048513,-20.07723,-62.31588,17
6202,45221,Stick It,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
6203,45361,"American Haunting, An",2005.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,-0.9436647251546071,0.1710086777325501,-57.54996,29.781982,12
6204,45382,Down in the Valley,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,39.877193,9.98679,9
6205,45431,Over the Hedge,2006.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0146381304860974,0.2380578222926181,5.2850046,23.88918,23
6206,45440,Art School Confidential,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-4.0826907,-38.687366,2
6207,45442,Poseidon,2006.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-0.2362823412327351,1.2439573743339976,-1.5015402,49.19728,27
6208,45447,"Da Vinci Code, The",2006.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.9150133777525701,-7.510982995409258e-05,-29.265652,10.416723,12
6209,45499,X-Men: The Last Stand,2006.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.3146762719824829,1.1982399740042966,-31.95797,53.891308,13
6210,45501,"Break-Up, The",2006.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22107441549622756,-1.0044258371567747,21.202194,-46.770546,6
6211,45503,Peaceful Warrior,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6212,45517,Cars,2006.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.948751220440069,-0.0035339020936529042,-56.17856,-8.097075,18
6213,45635,"Notorious Bettie Page, The",2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6214,45648,Game 6,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-2.353329,-36.051582,2
6215,45658,On a Clear Day,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6216,45662,"Omen, The",2006.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.2610354925731774,0.6872235572310905,8.060964,-58.338463,11
6217,45666,Nacho Libre,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
6218,45668,"Lake House, The",2006.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.41655477862076357,-0.6441598167522831,43.56167,27.371075,9
6219,45672,Click,2006.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.34472071481945804,-0.6828341498090825,19.267157,-32.913906,6
6220,45720,"Devil Wears Prada, The",2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-4.0826907,-38.687366,2
6221,45722,Pirates of the Caribbean: Dead Man's Chest,2006.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1133773482115579,0.9327217307108329,6.655781,40.431316,5
6222,45726,"You, Me and Dupree",2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
6223,45728,Clerks II,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
6224,45730,Lady in the Water,2006.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.564024069335649,-0.27478685141940196,50.035934,35.966537,31
6225,45732,My Super Ex-Girlfriend,2006.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.8837002296250874,-0.35446630579013666,-33.302383,-9.972158,16
6226,45880,Marie Antoinette,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,38.078938,9.617244,9
6227,45928,Who Killed the Electric Car?,2006.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,42.47193,-28.339455,25
6228,45950,"Inconvenient Truth, An",2006.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,44.551685,-26.410711,25
6229,45969,Career Opportunities,1991.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-30.43846,-28.31217,16
6230,46062,High School Musical,2006.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.36269638113343505,-0.9819797775891904,11.94363,-47.134373,6
6231,46105,I Am a Sex Addict,2005.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.8403881121649096,-0.4123522040348141,-39.164288,-22.237736,16
6232,46231,Stoned,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6233,46322,Jet Li's Fearless (Huo Yuan Jia),2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.61513537596333,0.0411704749579244,61.711014,36.346222,26
6234,46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)",2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,-1.0411070066748673,0.48650997589144196,-17.584833,30.079298,7
6235,46337,Garfield: A Tail of Two Kitties,2006.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.948751220440069,-0.0035339020936529042,-56.17856,-8.097075,18
6236,46347,Metal: A Headbanger's Journey,2005.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,42.47193,-28.339455,25
6237,46367,"Public Eye, The",1992.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.36512585674295817,0.6067675660512342,54.137135,-9.761106,8
6238,46530,Superman Returns,2006.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0457701761758935,1.1216438958734154,16.5273,57.300037,20
6239,46559,"Road to Guantanamo, The",2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.589490619057275,-0.42945187641568844,-3.6670077,-73.578026,10
6240,46572,Edmond,2005.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-29.32561,66.56471,12
6241,46574,"OH in Ohio, The",2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
6242,46578,Little Miss Sunshine,2006.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.21725484255714247,-0.44720583634429895,20.192295,20.34479,2
6243,46664,"Fallen Idol, The",1948.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.9150133777525701,-7.510982995409258e-05,-29.274809,10.427867,12
6244,46723,Babel,2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-29.32561,66.56471,12
6245,46772,Strangers with Candy,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
6246,46850,Wordplay,2006.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,42.47193,-28.339455,25
6247,46855,Army of Shadows (L'armée des ombres),1969.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-0.9538352632772458,0.3749618063806046,-41.14417,19.128798,4
6248,46862,Orchestra Rehearsal (Prova d'orchestra),1978.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6249,46865,Little Man,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
6250,46948,Monster House,2006.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.2333592185933059,0.41047680721751495,49.990887,47.387737,31
6251,46965,Snakes on a Plane,2006.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.3632383657407646,0.8566594780334441,-51.586678,3.8816307,27
6252,46967,Scoop,2006.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.7362309389102021,0.01490665954274432,-41.653965,5.88064,29
6253,46970,Talladega Nights: The Ballad of Ricky Bobby,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6851196322825207,0.33086398592007055,-58.48505,3.943574,24
6254,46972,Night at the Museum,2006.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.7442086405323505,0.44738785091520883,-49.626026,6.5670466,24
6255,46974,World Trade Center,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
6256,46976,Stranger than Fiction,2006.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.2788338047734293,-0.9244258741953533,18.942923,-33.68208,6
6257,47044,Miami Vice,2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,-1.0411070066748673,0.48650997589144196,-17.289087,30.669865,7
